time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	
9.028866771587338746e+01 7.958201917643677348e+01 9.215605978978177859e+01 1.107555685555751950e+02 9.527041660397310352e+01
1.110824461139990404e+02 1.089397318563090096e+02 9.092635044276258327e+01 9.335982936151491174e+01 1.095194671755830598e+02
9.366056420754938472e+01 9.853050301182747717e+01 1.028034906566720963e+02 9.731274278478306883e+01 9.831442629234715014e+01
8.494091382564403148e+01 8.965329391241716905e+01 1.015073629333659682e+02 1.129076342454071522e+02 1.058133557093755428e+02
7.924281785803430012e+01 9.516528003701731109e+01 8.905128988467018303e+01 1.098481996589576397e+02 9.813637580138015437e+01
7.996983309817049701e+01 8.601404065317501590e+01 8.555852231370931804e+01 1.188412499691402218e+02 1.150340571550318884e+02
7.652253210553129747e+01 9.878198512493480621e+01 9.273166791496602457e+01 1.086418638469452702e+02 9.551166869384007896e+01
9.643092503291956064e+01 9.790827134617200045e+01 8.739564403632853384e+01 1.081224654150793185e+02 9.827062212570699273e+01
8.571307262687315642e+01 1.008127151362759832e+02 8.653663454893809615e+01 1.072300297438636250e+02 1.173619411914123987e+02
8.916039269485098373e+01 1.056995146927932439e+02 8.942922172495224231e+01 9.326546359691204202e+01 1.181734661948232485e+02
1.059775186472617463e+02 9.328645244337876363e+01 9.575522145822608877e+01 1.275642194657564232e+02 1.174359578082338231e+02
9.846964739497451546e+01 1.089161662279561256e+02 1.028832344495684055e+02 1.143242903666821206e+02 1.172596339009780166e+02
7.308286671200210094e+01 1.105032700311821969e+02 1.019573764184448521e+02 1.006684851204269648e+02 1.009579590279815022e+02
8.470502741098943034e+01 9.666667991191641818e+01 9.801311895222411863e+01 1.068744086121062793e+02 9.047043438942510818e+01
8.479889461556561514e+01 1.066063989677089410e+02 8.207591109050954969e+01 1.113679291142225622e+02 9.252035575260434541e+01
9.428098118427006114e+01 1.178948675236573109e+02 8.094414322172045217e+01 1.060044724070006765e+02 9.510266806099028258e+01
8.725304750089028971e+01 1.201796936768988928e+02 8.084250734208013967e+01 1.003127000505144792e+02 1.225132547327107631e+02
8.354016990897775941e+01 9.007035229206034899e+01 1.121940449406395004e+02 1.056337051501927533e+02 8.165102834752208594e+01
9.007978087696238845e+01 9.036907182438868347e+01 1.062252354508783299e+02 9.595312618549823469e+01 7.952003733880640368e+01
1.083472579850236883e+02 1.171888484838282523e+02 1.027893987580628306e+02 9.985272885292734202e+01 8.119248739396900305e+01
1.081685812214032580e+02 1.230001636190566074e+02 9.526468166209173205e+01 1.052838199762824729e+02 1.058612665641906005e+02
1.145579845272112465e+02 1.083613068000852024e+02 1.022224978279143386e+02 1.041181233254912115e+02 9.972976352261133570e+01
9.336492047411384476e+01 9.271433155497982170e+01 9.924744362540650400e+01 8.855053887902273857e+01 1.078023504252457059e+02
9.644956436345820805e+01 1.051071588711378411e+02 9.807683734105206952e+01 1.111676564297776793e+02 9.783601532425910818e+01
1.098207164661447166e+02 1.032322889597411688e+02 9.238334203586583726e+01 9.695329581332620705e+01 1.053343481957309109e+02
6.968446353276307548e+01 8.925157402796946826e+01 8.419825686344289295e+01 9.314842821590045219e+01 1.095369438701783338e+02
8.184008350216552685e+01 8.790144665613524921e+01 7.865267531378883348e+01 9.008892065438746499e+01 1.058066045887650546e+02
8.701796669277172214e+01 1.078828660680476048e+02 1.095647439433766124e+02 9.638714250245813275e+01 1.018954976437597253e+02
9.524139549236437574e+01 1.062134916111257184e+02 1.146370727611819405e+02 1.006195278656711025e+02 1.059294921636576845e+02
1.014469210569889128e+02 8.267124920370373786e+01 1.072751385317317556e+02 1.001601146755313181e+02 1.031503561004269329e+02
9.070510928279509244e+01 8.787741265389651346e+01 9.899851219683651493e+01 1.024041652324928151e+02 1.132092874748929034e+02
8.832789654428232495e+01 8.834561910193124845e+01 9.147642089436621404e+01 1.158004557756298425e+02 1.008336224978846474e+02
9.455351848782659374e+01 8.554993987322244209e+01 8.791534738319853659e+01 1.041815794873489835e+02 1.038517256948982492e+02
7.897906956432932191e+01 1.048043152860499845e+02 8.506423091461613240e+01 1.090088336738744488e+02 1.064100282371884703e+02
9.216221230281706767e+01 1.036778471863454882e+02 9.626590692854328779e+01 8.979339848331734686e+01 1.088664589944841197e+02
9.116836889161298529e+01 1.079274227633110002e+02 1.012795636740148097e+02 8.893625312011133133e+01 9.628454601892623543e+01
9.397807402847847413e+01 7.729057813121958986e+01 7.423306007690744934e+01 8.997699524002240423e+01 1.066309929229291669e+02
9.803681495758439723e+01 1.145892100545348313e+02 7.389646668837096399e+01 1.189161576378357523e+02 1.224520905395509374e+02
7.870556838163419400e+01 1.116004536175557718e+02 1.009039221973447837e+02 8.804136225047608377e+01 1.255021562029763800e+02
8.568515245132860514e+01 9.507561491367073359e+01 1.022134319278311665e+02 1.163010194399956845e+02 1.077343611772646597e+02
8.614200142338083310e+01 9.014837483829280984e+01 7.875866277403264348e+01 1.019805867092041751e+02 1.133563025412456255e+02
9.402015459318580781e+01 9.344102615019701830e+01 9.409749727213686299e+01 9.247526880832944585e+01 8.825918996679604334e+01
8.087083161287833377e+01 9.521754304227300736e+01 8.550673404302166603e+01 1.111956563432086114e+02 1.129434367899426803e+02
8.720471503846945893e+01 1.005908613244974816e+02 8.065478603937339130e+01 1.078197858696363483e+02 1.009313179652746726e+02
8.947211676300078409e+01 9.967407081002872360e+01 8.711347773199761946e+01 1.109769280802531313e+02 1.067329627382067514e+02
9.144031440969355629e+01 9.204230403133384186e+01 8.577410430128097119e+01 1.241350355425599759e+02 9.823693781870440489e+01
9.525669952361154458e+01 1.049008545895226376e+02 8.376418468847217014e+01 1.184109981116555446e+02 1.048769689721347618e+02
8.931860058267641023e+01 8.995164805219337723e+01 1.010846846937968735e+02 1.117622375289760157e+02 1.024838044575619733e+02
9.004621234754539216e+01 9.210956206151986692e+01 9.525908820489399886e+01 1.113998585768105727e+02 1.148173490182341681e+02
8.831877286291842211e+01 9.070962875533872705e+01 9.108076928511725612e+01 1.127408605481703603e+02 1.156287886046410307e+02
9.017825143523515408e+01 8.771887477545634226e+01 8.562393325664757526e+01 1.111419303270979810e+02 1.111589347809947697e+02
7.995045609542016507e+01 1.013239638274611991e+02 8.266424903307846250e+01 1.222421264039639937e+02 9.213982808815326564e+01
9.022793077301345477e+01 9.402282750130960665e+01 9.217612115993037492e+01 1.230045079712629672e+02 9.588016306927350740e+01
8.770430831247458059e+01 1.018106020252618293e+02 8.456595476074318185e+01 1.124185502316460372e+02 1.019852051738857313e+02
1.006275370062508472e+02 8.860890879274450072e+01 9.356508537620726429e+01 1.070107660169208401e+02 9.093941964034158332e+01
7.476717213169368392e+01 8.641743749461396362e+01 6.745351539175950961e+01 1.022826435276735708e+02 9.522932383687533786e+01
7.644947667266495728e+01 8.685953980336360303e+01 1.015749743435427064e+02 1.084159646154869421e+02 9.126315131910382661e+01
7.870433515629878229e+01 9.062438330044615498e+01 1.060431003536981507e+02 1.030918439597127474e+02 9.944955021867912137e+01
8.452120337719520649e+01 8.774888779417742057e+01 9.414901605163650800e+01 1.020772571303397598e+02 9.535038258328887650e+01
8.606691207893238982e+01 1.075071103675729773e+02 9.135986374785591124e+01 9.346656383796307921e+01 9.711278939157821810e+01
7.644237970606980070e+01 1.042402872125889388e+02 7.647952354795302199e+01 1.059171198063027930e+02 9.676597956537898426e+01
1.162891028318993278e+02 1.012425885988696308e+02 9.989489048017219375e+01 1.003513850853869798e+02 1.096630001743151297e+02
1.119194594561121932e+02 9.456535836937176498e+01 9.418196806197553883e+01 1.093598411543766247e+02 9.179046444125505388e+01
9.084485881599749746e+01 8.687653739550901832e+01 8.277296154981972620e+01 1.026646199371406283e+02 8.676281365299315951e+01
9.219230100228109848e+01 9.507936008621437907e+01 7.706602884206975546e+01 1.035472503763485150e+02 9.045672412209006552e+01
9.983512462404048904e+01 9.533888864683314068e+01 9.079634589825913338e+01 1.118574688482063380e+02 9.097378883974010932e+01
8.430636771850018363e+01 1.001359433856213457e+02 8.156803514687079826e+01 9.815857335551098117e+01 1.014816658674301664e+02
9.358208427259256723e+01 1.186335424755268377e+02 8.264644487572742548e+01 1.073650686089175252e+02 8.385235346938183909e+01
7.873046842008244539e+01 1.152294949219576665e+02 9.971721221216722597e+01 1.015981010214409395e+02 1.065417758717421748e+02
8.609494667693863335e+01 9.276664137661720133e+01 1.051518173463453678e+02 1.001018958109423664e+02 1.043519451427081037e+02
9.132451772089873998e+01 9.607272005091506628e+01 7.659681275384772903e+01 9.948804901527050504e+01 1.007738769461571167e+02
8.998725714378447549e+01 9.636754261630318297e+01 8.982565294878915552e+01 1.001122183281809157e+02 1.102287284857943064e+02
1.058095783408484607e+02 9.702752895754045426e+01 8.534438912856496984e+01 9.597458471152496884e+01 9.451331575116608974e+01
7.918075815020088726e+01 9.901477293131605961e+01 9.329369621441267668e+01 1.085912527375706702e+02 1.037138029963398793e+02
9.746797527337483302e+01 9.079582125133785553e+01 9.041813442315044824e+01 9.117903924424641104e+01 1.076123523246321412e+02
9.023396570149492391e+01 9.568796204879795653e+01 9.453378325836153806e+01 1.046461760265543717e+02 1.041486623226412718e+02
9.007165618837655074e+01 9.591295552367922994e+01 9.624347871142407485e+01 1.016444389200955243e+02 1.014436035158084906e+02
1.038707977774251958e+02 1.157989363616818679e+02 7.277701086782307982e+01 1.049253912178952959e+02 1.061047856111905645e+02
8.357355710769490997e+01 9.978308257184401953e+01 7.381612828139313365e+01 9.677979280772640891e+01 9.312654500580524086e+01
9.366370111900928919e+01 8.161414570177932148e+01 7.772814002119356758e+01 1.119735478793214725e+02 1.086783712015427739e+02
9.082570094843109132e+01 1.058116058860927780e+02 7.577201536106382207e+01 1.052829922373467753e+02 1.088001888993823769e+02
9.546612324461594312e+01 1.013315975210706199e+02 9.319093120882931203e+01 1.135873664814790232e+02 1.086155643534776800e+02
9.320435979178884622e+01 9.857897108528626973e+01 8.349959524578486025e+01 1.209429237582976668e+02 1.016931834724578891e+02
9.167287802463710022e+01 8.766184231700816554e+01 1.107680491536710861e+02 1.040764577026262572e+02 1.064267527980438359e+02
9.867210696115064650e+01 7.556184471856983009e+01 1.048088225233503437e+02 9.601949380803878853e+01 9.929733112150286445e+01
8.111925093215626248e+01 7.540018791266636811e+01 8.173760842971859120e+01 1.052683466863617667e+02 9.910495496253895453e+01
7.858124692568173941e+01 9.372175139222358098e+01 9.525169310521205546e+01 1.044835397386230937e+02 1.077144066862728380e+02
8.442729731212241973e+01 9.387187505068602889e+01 7.865921033799179440e+01 1.015549822983729769e+02 1.001115290983878623e+02
9.071999038909649471e+01 9.830536489261702116e+01 1.058540551094312150e+02 1.139706090332046671e+02 1.017414801374112869e+02
7.592078565448784389e+01 1.058032244563421926e+02 1.008380121735138033e+02 9.274145770734193661e+01 1.042415335770297560e+02
8.908944309853285404e+01 8.948772200664504339e+01 1.045752571574075915e+02 8.953262754330970097e+01 9.286439005292361060e+01
1.038457470713272386e+02 1.013447931929514709e+02 9.293491295268286478e+01 9.095319296275785348e+01 1.089691276107449056e+02
8.060767776691196218e+01 9.539939558342763348e+01 8.907519784093264548e+01 1.081637741659192784e+02 1.042754594419050846e+02
7.716760685848234402e+01 9.676660688406879274e+01 9.668376389463480791e+01 9.384798668173631597e+01 1.003713280493998354e+02
8.237000026777182882e+01 9.853596694166364500e+01 9.435619988711792416e+01 9.500602234226397513e+01 1.089356271437762302e+02
8.329386148500115894e+01 8.521281405271398057e+01 8.594331841787149528e+01 1.228080902244350909e+02 1.092635793322404538e+02
9.760626791450320638e+01 1.125729885813631910e+02 1.076000580954512742e+02 1.087682138235509939e+02 1.088581949481804116e+02
8.703369400324751837e+01 8.973440765871235669e+01 6.031687127054033226e+01 9.271436174905134919e+01 9.727676472854578549e+01
9.751633448348439970e+01 7.815574826075450687e+01 6.161015047392168498e+01 9.273552489414981892e+01 1.086607596053986811e+02
8.004450468870683721e+01 7.882977064967950298e+01 6.237880330194218459e+01 1.063466717457230857e+02 1.128960586029935484e+02
8.359550774099876946e+01 9.663735456136043922e+01 7.889030949299873896e+01 9.487069492702515561e+01 9.661936046780492404e+01
9.312852672383102970e+01 1.013925065382021984e+02 8.301822139072196194e+01 1.224684204354308150e+02 9.406333034133852777e+01
8.836287651865285397e+01 9.606897839554578411e+01 9.365550254312597644e+01 1.197592459149547466e+02 9.685443523511773378e+01
9.385692429071269771e+01 9.183259779891487540e+01 9.458366186778140161e+01 9.026647172887481929e+01 1.073713205266274144e+02
8.428130768537354811e+01 9.144498790229836516e+01 9.239460960849174853e+01 1.065270657143774855e+02 1.146535289520623309e+02
1.067365754539436722e+02 8.915843560638320753e+01 1.013677374507093560e+02 1.303570243639360910e+02 1.048731981247329372e+02
7.513398273190910004e+01 9.092675123224462652e+01 1.078792379382008448e+02 1.218100167400698837e+02 1.043852850097676424e+02
7.459152534008865132e+01 9.808628224476515811e+01 8.227208392204485676e+01 8.687835758285925181e+01 1.212425171377127384e+02
7.924306331526631197e+01 1.178717150485895786e+02 9.662508433972429600e+01 9.032110446854629515e+01 1.062816353470840056e+02
8.863305363297668293e+01 1.076669417600925129e+02 9.223267483064225303e+01 9.301813058606262530e+01 1.107167960314428967e+02
7.614161200737423485e+01 9.921266763223511020e+01 8.549719697863677936e+01 1.006761774160880805e+02 9.666598410712775546e+01
1.071868746716027232e+02 8.992843554875322809e+01 8.601579609215703215e+01 1.067182457225367216e+02 9.801739359214606395e+01
6.473092434308153997e+01 8.150976996506545902e+01 9.095744013533229122e+01 1.151766895805888282e+02 1.037470325733152805e+02
9.876499221799116413e+01 9.350837272751125795e+01 8.298280841948984232e+01 1.062329919641724416e+02 1.062342910556573372e+02
8.493022270056869161e+01 9.161863028280691879e+01 8.673965085406948106e+01 1.151658449783204219e+02 1.117965701872759894e+02
9.481600407264119212e+01 7.761978869171866791e+01 8.986770732811865514e+01 1.099228003468390966e+02 9.574730336282340204e+01
9.387559132281931795e+01 9.888355789933565632e+01 8.320580399510544112e+01 1.061093939369809362e+02 8.754218390110818859e+01
8.640279857972889488e+01 9.919248574349460057e+01 8.363915126545973067e+01 1.045345059194678470e+02 9.988626691581571038e+01
9.555701915770235644e+01 8.598547533614944882e+01 8.482342560025224998e+01 9.967109962466815887e+01 8.706867998702944078e+01
9.155198783340725299e+01 9.109272385866587740e+01 9.221148881574225697e+01 1.125663748118212482e+02 9.804258363452913727e+01
8.507181258069053342e+01 8.248121634899344201e+01 8.665347539445856739e+01 1.095648793103236613e+02 9.371458773529388964e+01
1.033285301863013075e+02 9.483372412926762252e+01 9.059010247269492311e+01 1.121273427613788556e+02 9.637694898052195924e+01
1.016265287689637091e+02 9.108033796656413017e+01 9.636231984295514508e+01 9.580382983633349170e+01 9.321673988559049917e+01
9.456280281470299087e+01 9.197320653650606914e+01 8.934132574237492008e+01 1.007301582802720077e+02 8.711070876741324298e+01
8.948823426181381535e+01 8.769539693951244885e+01 7.538579944869479732e+01 1.082804317517450556e+02 8.658334261027729895e+01
8.713081426560543719e+01 8.910222142031574322e+01 8.169975439728956701e+01 1.093260600677020307e+02 8.603395690786153693e+01
9.448342528085827041e+01 1.055500481435777687e+02 8.043361500402639308e+01 9.754957614319320669e+01 9.450720501504557092e+01
8.203121263801851626e+01 1.097462401607270408e+02 8.438768167743917559e+01 1.010659911594989921e+02 1.044179601564963491e+02
